date,ingredient,unit,consumed_qty
2026-06-09,Chicken,g,33306.6
2026-06-09,Spices,g,3039.2
2026-06-09,Oil,ml,8989.7
2026-06-09,Vegetables,g,14562.2
2026-06-09,Egg,g,1743.8
2026-06-09,Cheese,g,4694.1
2026-06-09,Flour,g,13306.5
2026-06-10,Rice,g,38028.7
2026-06-10,Chicken,g,38185.4
2026-06-10,Spices,g,3930.4
2026-06-10,Oil,ml,12085.6
2026-06-10,Vegetables,g,20771.5
2026-06-10,Egg,g,3454.9
2026-06-10,Cheese,g,6320.5
2026-06-10,Flour,g,17502.0
2026-06-11,Rice,g,41407.8
2026-06-11,Chicken,g,35373.7
2026-06-11,Spices,g,3830.6
2026-06-11,Oil,ml,11619.6
2026-06-11,Vegetables,g,23120.7
2026-06-11,Egg,g,4275.1
2026-06-11,Cheese,g,7264.8
2026-06-11,Flour,g,19230.2
2026-06-12,Rice,g,49147.6
2026-06-12,Chicken,g,52165.7
2026-06-12,Spices,g,4869.8
2026-06-12,Oil,ml,14365.9
2026-06-12,Vegetables,g,25181.8
2026-06-12,Egg,g,3378.8
2026-06-12,Cheese,g,8548.5
2026-06-12,Flour,g,21788.5
2026-06-13,Rice,g,53328.5
2026-06-13,Chicken,g,50121.0
2026-06-13,Spices,g,4625.9
2026-06-13,Oil,ml,13093.7
2026-06-13,Vegetables,g,28892.4
2026-06-13,Egg,g,4501.1
2026-06-13,Cheese,g,9068.4
2026-06-13,Flour,g,23675.1
2026-06-14,Rice,g,48292.2
2026-06-14,Chicken,g,46906.4
2026-06-14,Spices,g,4635.9
2026-06-14,Oil,ml,14515.8
2026-06-14,Vegetables,g,28203.4
2026-06-14,Egg,g,4484.4
2026-06-14,Cheese,g,10976.9
2026-06-14,Flour,g,26664.6
2026-06-15,Rice,g,29108.8
2026-06-15,Chicken,g,30988.8
2026-06-15,Spices,g,3047.9
2026-06-15,Oil,ml,10083.1
2026-06-15,Vegetables,g,18319.5
2026-06-15,Egg,g,2814.1
2026-06-15,Cheese,g,7073.3
2026-06-15,Flour,g,18884.8
2026-06-16,Rice,g,26184.2
2026-06-16,Chicken,g,30285.8
2026-06-16,Spices,g,2956.4
2026-06-16,Oil,ml,9880.2
2026-06-16,Vegetables,g,15230.9
2026-06-16,Egg,g,2518.2
2026-06-16,Cheese,g,5169.1
2026-06-16,Flour,g,14745.3
2026-06-17,Rice,g,33645.0
2026-06-17,Chicken,g,34449.7
2026-06-17,Spices,g,3424.4
2026-06-17,Oil,ml,10321.8
2026-06-17,Vegetables,g,18120.1
2026-06-17,Egg,g,2819.2
2026-06-17,Cheese,g,5727.3
2026-06-17,Flour,g,16084.0
2026-06-18,Rice,g,38089.8
2026-06-18,Chicken,g,37326.9
2026-06-18,Spices,g,3677.3
2026-06-18,Oil,ml,11599.2
2026-06-18,Vegetables,g,20782.4
2026-06-18,Egg,g,3470.1
2026-06-18,Cheese,g,5807.4
2026-06-18,Flour,g,16650.7
2026-06-19,Rice,g,41207.0
2026-06-19,Chicken,g,43581.9
2026-06-19,Spices,g,4192.2
2026-06-19,Oil,ml,12814.6
2026-06-19,Vegetables,g,23353.2
2026-06-19,Egg,g,3381.5
2026-06-19,Cheese,g,8570.5
2026-06-19,Flour,g,22389.3
2026-06-20,Rice,g,46331.4
2026-06-20,Chicken,g,54857.4
2026-06-20,Spices,g,4929.0
2026-06-20,Oil,ml,15680.3
2026-06-20,Vegetables,g,28167.9
2026-06-20,Egg,g,3774.0
2026-06-20,Cheese,g,11666.5
2026-06-20,Flour,g,30800.7
2026-06-21,Rice,g,42560.3
2026-06-21,Chicken,g,51113.3
2026-06-21,Spices,g,4660.2
2026-06-21,Oil,ml,14452.9
2026-06-21,Vegetables,g,23545.6
2026-06-21,Egg,g,2614.9
2026-06-21,Cheese,g,9143.8
2026-06-21,Flour,g,24513.3
2026-06-22,Rice,g,28853.5
2026-06-22,Chicken,g,25514.2
2026-06-22,Spices,g,2498.5
2026-06-22,Oil,ml,7610.2
2026-06-22,Vegetables,g,18546.4
2026-06-22,Egg,g,3356.3
2026-06-22,Cheese,g,6804.6
2026-06-22,Flour,g,17282.4
2026-06-23,Rice,g,31776.3
2026-06-23,Chicken,g,28776.1
2026-06-23,Spices,g,2845.8
2026-06-23,Oil,ml,8923.9
2026-06-23,Vegetables,g,17048.5
2026-06-23,Egg,g,3014.2
2026-06-23,Cheese,g,5536.5
2026-06-23,Flour,g,14131.1
2026-06-24,Rice,g,35648.0
2026-06-24,Chicken,g,36057.6
2026-06-24,Spices,g,3564.0
2026-06-24,Oil,ml,10894.7
2026-06-24,Vegetables,g,19518.2
2026-06-24,Egg,g,3330.8
2026-06-24,Cheese,g,5389.6
2026-06-24,Flour,g,16352.1
2026-06-25,Rice,g,36053.8
2026-06-25,Chicken,g,43083.2
2026-06-25,Spices,g,4100.8
2026-06-25,Oil,ml,13722.0
2026-06-25,Vegetables,g,21740.8
2026-06-25,Egg,g,3234.3
2026-06-25,Cheese,g,8067.9
2026-06-25,Flour,g,22711.3
2026-06-26,Rice,g,52304.4
2026-06-26,Chicken,g,53700.3
2026-06-26,Spices,g,5092.2
2026-06-26,Oil,ml,15953.4
2026-06-26,Vegetables,g,27716.6
2026-06-26,Egg,g,4421.1
2026-06-26,Cheese,g,9505.8
2026-06-26,Flour,g,25185.5
2026-06-27,Rice,g,44338.3
2026-06-27,Chicken,g,48298.6
2026-06-27,Spices,g,4372.8
2026-06-27,Oil,ml,13636.1
2026-06-27,Vegetables,g,26345.2
2026-06-27,Egg,g,4130.8
2026-06-27,Cheese,g,9736.0
2026-06-27,Flour,g,25814.2
2026-06-28,Rice,g,49405.6
2026-06-28,Chicken,g,50575.0
2026-06-28,Spices,g,4559.5
2026-06-28,Oil,ml,12899.6
2026-06-28,Vegetables,g,26197.6
2026-06-28,Egg,g,3388.1
2026-06-28,Cheese,g,10092.0
2026-06-28,Flour,g,25992.0
2026-06-29,Rice,g,35569.9
2026-06-29,Chicken,g,29407.6
2026-06-29,Spices,g,3141.1
2026-06-29,Oil,ml,9323.8
2026-06-29,Vegetables,g,18253.9
2026-06-29,Egg,g,3638.1
2026-06-29,Cheese,g,4152.5
2026-06-29,Flour,g,11994.1
2026-06-30,Rice,g,30059.5
2026-06-30,Chicken,g,29309.2
2026-06-30,Spices,g,3000.8
2026-06-30,Oil,ml,9895.9
2026-06-30,Vegetables,g,17110.3
2026-06-30,Egg,g,2993.9
2026-06-30,Cheese,g,5543.9
2026-06-30,Flour,g,14849.2
2026-07-01,Rice,g,26273.2
2026-07-01,Chicken,g,26749.5
2026-07-01,Spices,g,2638.7
2026-07-01,Oil,ml,7920.2
2026-07-01,Vegetables,g,16331.1
2026-07-01,Egg,g,2126.7
2026-07-01,Cheese,g,7198.3
2026-07-01,Flour,g,17654.6
2026-07-02,Rice,g,34298.7
2026-07-02,Chicken,g,37105.3
2026-07-02,Spices,g,3433.0
2026-07-02,Oil,ml,10548.9
2026-07-02,Vegetables,g,19673.3
2026-07-02,Egg,g,2835.2
2026-07-02,Cheese,g,7445.7
2026-07-02,Flour,g,19042.2
2026-07-03,Rice,g,35524.8
2026-07-03,Chicken,g,45208.9
2026-07-03,Spices,g,3995.9
2026-07-03,Oil,ml,13233.5
2026-07-03,Vegetables,g,22811.3
2026-07-03,Egg,g,3147.1
2026-07-03,Cheese,g,8688.3
2026-07-03,Flour,g,24218.7
2026-07-04,Rice,g,50840.3
2026-07-04,Chicken,g,64605.9
2026-07-04,Spices,g,5782.4
2026-07-04,Oil,ml,18101.2
2026-07-04,Vegetables,g,28458.8
2026-07-04,Egg,g,3214.5
2026-07-04,Cheese,g,11895.7
2026-07-04,Flour,g,31015.8
2026-07-05,Rice,g,43735.0
2026-07-05,Chicken,g,47939.5
2026-07-05,Spices,g,4197.6
2026-07-05,Oil,ml,12591.5
2026-07-05,Vegetables,g,26544.7
2026-07-05,Egg,g,3616.9
2026-07-05,Cheese,g,10479.1
2026-07-05,Flour,g,26137.5
2026-07-06,Rice,g,34838.5
2026-07-06,Chicken,g,32364.5
2026-07-06,Spices,g,3252.9
2026-07-06,Oil,ml,9262.3
2026-07-06,Vegetables,g,17540.4
2026-07-06,Egg,g,2855.8
2026-07-06,Cheese,g,5387.8
2026-07-06,Flour,g,14354.7
2026-07-07,Rice,g,30730.4
2026-07-07,Chicken,g,31551.0
2026-07-07,Spices,g,2945.6
2026-07-07,Oil,ml,8870.0
2026-07-07,Vegetables,g,18131.9
2026-07-07,Egg,g,2740.0
2026-07-07,Cheese,g,6781.5
2026-07-07,Flour,g,17410.3
2026-07-08,Rice,g,36236.2
2026-07-08,Chicken,g,37107.1
2026-07-08,Spices,g,3680.1
2026-07-08,Oil,ml,10953.6
2026-07-08,Vegetables,g,18362.2
2026-07-08,Egg,g,2874.4
2026-07-08,Cheese,g,5254.8
2026-07-08,Flour,g,14674.6
2026-07-09,Rice,g,31498.2
2026-07-09,Chicken,g,30978.5
2026-07-09,Spices,g,3074.0
2026-07-09,Oil,ml,9632.7
2026-07-09,Vegetables,g,18200.3
2026-07-09,Egg,g,3218.4
2026-07-09,Cheese,g,5849.3
2026-07-09,Flour,g,16610.9
2026-07-10,Rice,g,43837.6
2026-07-10,Chicken,g,45937.8
2026-07-10,Spices,g,4154.0
2026-07-10,Oil,ml,12128.4
2026-07-10,Vegetables,g,24107.4
2026-07-10,Egg,g,3211.8
2026-07-10,Cheese,g,9334.5
2026-07-10,Flour,g,22952.4
2026-07-11,Rice,g,39789.5
2026-07-11,Chicken,g,45756.8
2026-07-11,Spices,g,4012.7
2026-07-11,Oil,ml,12721.5
2026-07-11,Vegetables,g,24808.8
2026-07-11,Egg,g,3050.8
2026-07-11,Cheese,g,11393.8
2026-07-11,Flour,g,28002.6
2026-07-12,Rice,g,45220.4
2026-07-12,Chicken,g,55368.2
2026-07-12,Spices,g,5034.4
2026-07-12,Oil,ml,14560.8
2026-07-12,Vegetables,g,25739.4
2026-07-12,Egg,g,2409.1
2026-07-12,Cheese,g,10973.7
2026-07-12,Flour,g,28536.5
2026-07-13,Rice,g,35503.1
2026-07-13,Chicken,g,34034.7
2026-07-13,Spices,g,3350.9
2026-07-13,Oil,ml,9025.2
2026-07-13,Vegetables,g,17171.3
2026-07-13,Egg,g,2114.6
2026-07-13,Cheese,g,5857.8
2026-07-13,Flour,g,14517.1
2026-07-14,Rice,g,32093.4
2026-07-14,Chicken,g,29786.9
2026-07-14,Spices,g,3065.7
2026-07-14,Oil,ml,8587.8
2026-07-14,Vegetables,g,17233.3
2026-07-14,Egg,g,2535.6
2026-07-14,Cheese,g,5314.2
2026-07-14,Flour,g,14469.9
2026-07-15,Rice,g,40042.8
2026-07-15,Chicken,g,34061.1
2026-07-15,Spices,g,3652.3
2026-07-15,Oil,ml,10219.1
2026-07-15,Vegetables,g,20305.9
2026-07-15,Egg,g,3555.6
2026-07-15,Cheese,g,5087.8
2026-07-15,Flour,g,14541.4
2026-07-16,Rice,g,32433.6
2026-07-16,Chicken,g,37768.0
2026-07-16,Spices,g,3647.6
2026-07-16,Oil,ml,11864.8
2026-07-16,Vegetables,g,18837.8
2026-07-16,Egg,g,2754.4
2026-07-16,Cheese,g,6716.1
2026-07-16,Flour,g,18916.9
2026-07-17,Rice,g,42041.2
2026-07-17,Chicken,g,45055.5
2026-07-17,Spices,g,4235.5
2026-07-17,Oil,ml,12814.3
2026-07-17,Vegetables,g,23513.0
2026-07-17,Egg,g,3166.9
2026-07-17,Cheese,g,9858.0
2026-07-17,Flour,g,22649.4
2026-07-18,Rice,g,54374.1
2026-07-18,Chicken,g,60521.7
2026-07-18,Spices,g,5425.7
2026-07-18,Oil,ml,16489.0
2026-07-18,Vegetables,g,30765.7
2026-07-18,Egg,g,4083.4
2026-07-18,Cheese,g,11801.3
2026-07-18,Flour,g,30792.2
2026-07-19,Rice,g,50289.3
2026-07-19,Chicken,g,55497.6
2026-07-19,Spices,g,5062.9
2026-07-19,Oil,ml,14213.3
2026-07-19,Vegetables,g,25681.6
2026-07-19,Egg,g,3120.7
2026-07-19,Cheese,g,8027.7
2026-07-19,Flour,g,22951.1
2026-07-20,Rice,g,31543.8
2026-07-20,Chicken,g,30775.1
2026-07-20,Spices,g,3123.4
2026-07-20,Oil,ml,9683.4
2026-07-20,Vegetables,g,17394.9
2026-07-20,Egg,g,3013.9
2026-07-20,Cheese,g,4676.2
2026-07-20,Flour,g,13728.4
2026-07-21,Rice,g,26829.0
2026-07-21,Chicken,g,35478.5
2026-07-21,Spices,g,3377.0
2026-07-21,Oil,ml,11265.1
2026-07-21,Vegetables,g,15839.5
2026-07-21,Egg,g,2289.8
2026-07-21,Cheese,g,5788.6
2026-07-21,Flour,g,16132.6
2026-07-22,Rice,g,37226.0
2026-07-22,Chicken,g,34616.6
2026-07-22,Spices,g,3489.5
2026-07-22,Oil,ml,10055.9
2026-07-22,Vegetables,g,20638.5
2026-07-22,Egg,g,3110.1
2026-07-22,Cheese,g,7537.3
2026-07-22,Flour,g,18454.3
2026-07-23,Rice,g,38740.6
2026-07-23,Chicken,g,42999.6
2026-07-23,Spices,g,4103.7
2026-07-23,Oil,ml,12248.2
2026-07-23,Vegetables,g,21279.4
2026-07-23,Egg,g,2969.3
2026-07-23,Cheese,g,6636.2
2026-07-23,Flour,g,19165.0
2026-07-24,Rice,g,43741.9
2026-07-24,Chicken,g,47914.5
2026-07-24,Spices,g,4521.3
2026-07-24,Oil,ml,14228.9
2026-07-24,Vegetables,g,23280.2
2026-07-24,Egg,g,3558.5
2026-07-24,Cheese,g,7507.0
2026-07-24,Flour,g,20863.7
2026-07-25,Rice,g,52313.7
2026-07-25,Chicken,g,59269.9
2026-07-25,Spices,g,5284.1
2026-07-25,Oil,ml,16053.1
2026-07-25,Vegetables,g,29563.2
2026-07-25,Egg,g,3625.0
2026-07-25,Cheese,g,11764.7
2026-07-25,Flour,g,30105.3
2026-07-26,Rice,g,44442.1
2026-07-26,Chicken,g,50039.5
2026-07-26,Spices,g,4530.2
2026-07-26,Oil,ml,13035.0
2026-07-26,Vegetables,g,24579.2
2026-07-26,Egg,g,2601.6
2026-07-26,Cheese,g,10099.0
2026-07-26,Flour,g,25894.7
2026-07-27,Rice,g,25936.1
2026-07-27,Chicken,g,32071.4
2026-07-27,Spices,g,2819.7
2026-07-27,Oil,ml,9260.4
2026-07-27,Vegetables,g,17531.5
2026-07-27,Egg,g,2275.7
2026-07-27,Cheese,g,8826.2
2026-07-27,Flour,g,20432.0
2026-07-28,Rice,g,31918.1
2026-07-28,Chicken,g,30869.3
2026-07-28,Spices,g,3006.1
2026-07-28,Oil,ml,8961.9
2026-07-28,Vegetables,g,17136.1
2026-07-28,Egg,g,2909.4
2026-07-28,Cheese,g,4725.5
2026-07-28,Flour,g,13536.1
2026-07-29,Rice,g,31809.2
2026-07-29,Chicken,g,31637.3
2026-07-29,Spices,g,3240.2
2026-07-29,Oil,ml,9607.3
2026-07-29,Vegetables,g,17115.3
2026-07-29,Egg,g,2689.0
2026-07-29,Cheese,g,4986.3
2026-07-29,Flour,g,13974.0
2026-07-30,Rice,g,33874.8
2026-07-30,Chicken,g,37840.3
2026-07-30,Spices,g,3707.1
2026-07-30,Oil,ml,12193.2
2026-07-30,Vegetables,g,19543.8
2026-07-30,Egg,g,3051.0
2026-07-30,Cheese,g,7285.3
2026-07-30,Flour,g,19728.5
2026-07-31,Rice,g,39730.8
2026-07-31,Chicken,g,46759.4
2026-07-31,Spices,g,4378.2
2026-07-31,Oil,ml,14150.8
2026-07-31,Vegetables,g,23613.8
2026-07-31,Egg,g,3088.5
2026-07-31,Cheese,g,9463.5
2026-07-31,Flour,g,24079.1
2026-08-01,Rice,g,50718.6
2026-08-01,Chicken,g,57358.9
2026-08-01,Spices,g,5340.8
2026-08-01,Oil,ml,16166.8
2026-08-01,Vegetables,g,29295.2
2026-08-01,Egg,g,3811.9
2026-08-01,Cheese,g,12381.0
2026-08-01,Flour,g,29612.5
2026-08-02,Rice,g,44044.1
2026-08-02,Chicken,g,46438.9
2026-08-02,Spices,g,4382.3
2026-08-02,Oil,ml,12801.0
2026-08-02,Vegetables,g,25272.7
2026-08-02,Egg,g,3539.9
2026-08-02,Cheese,g,10233.9
2026-08-02,Flour,g,24795.7
2026-08-03,Rice,g,34248.5
2026-08-03,Chicken,g,36757.3
2026-08-03,Spices,g,3648.6
2026-08-03,Oil,ml,11894.0
2026-08-03,Vegetables,g,19301.5
2026-08-03,Egg,g,2885.1
2026-08-03,Cheese,g,6695.8
2026-08-03,Flour,g,18216.8
2026-08-04,Rice,g,36947.3
2026-08-04,Chicken,g,38391.6
2026-08-04,Spices,g,3798.1
2026-08-04,Oil,ml,11005.1
2026-08-04,Vegetables,g,19614.4
2026-08-04,Egg,g,2596.8
2026-08-04,Cheese,g,6732.8
2026-08-04,Flour,g,17334.8
2026-08-05,Rice,g,35887.1
2026-08-05,Chicken,g,31603.6
2026-08-05,Spices,g,3297.1
2026-08-05,Oil,ml,9643.7
2026-08-05,Vegetables,g,18305.3
2026-08-05,Egg,g,3163.9
2026-08-05,Cheese,g,5299.9
2026-08-05,Flour,g,14680.1
2026-08-06,Rice,g,31839.8
2026-08-06,Chicken,g,32942.4
2026-08-06,Spices,g,3249.7
2026-08-06,Oil,ml,9597.5
2026-08-06,Vegetables,g,16711.0
2026-08-06,Egg,g,2562.1
2026-08-06,Cheese,g,5182.4
2026-08-06,Flour,g,14783.1
2026-08-07,Rice,g,39897.4
2026-08-07,Chicken,g,43792.5
2026-08-07,Spices,g,3916.0
2026-08-07,Oil,ml,12826.2
2026-08-07,Vegetables,g,25391.5
2026-08-07,Egg,g,3537.2
2026-08-07,Cheese,g,10985.1
2026-08-07,Flour,g,27275.9
2026-08-08,Rice,g,39759.5
2026-08-08,Chicken,g,46470.8
2026-08-08,Spices,g,4362.0
2026-08-08,Oil,ml,14035.7
2026-08-08,Vegetables,g,23061.4
2026-08-08,Egg,g,3287.0
2026-08-08,Cheese,g,9414.9
2026-08-08,Flour,g,23597.5
2026-08-09,Rice,g,45334.5
2026-08-09,Chicken,g,49946.0
2026-08-09,Spices,g,4405.7
2026-08-09,Oil,ml,13105.2
2026-08-09,Vegetables,g,25258.4
2026-08-09,Egg,g,3391.5
2026-08-09,Cheese,g,9137.5
2026-08-09,Flour,g,24470.2
2026-08-10,Rice,g,34750.7
2026-08-10,Chicken,g,38800.3
2026-08-10,Spices,g,3649.6
2026-08-10,Oil,ml,11272.3
2026-08-10,Vegetables,g,19177.5
2026-08-10,Egg,g,2721.3
2026-08-10,Cheese,g,5903.2
2026-08-10,Flour,g,17396.4
2026-08-11,Rice,g,29986.5
2026-08-11,Chicken,g,33405.7
2026-08-11,Spices,g,3154.2
2026-08-11,Oil,ml,9609.5
2026-08-11,Vegetables,g,14954.2
2026-08-11,Egg,g,2146.1
2026-08-11,Cheese,g,4916.0
2026-08-11,Flour,g,13337.6
2026-08-12,Rice,g,32754.3
2026-08-12,Chicken,g,37840.2
2026-08-12,Spices,g,3744.9
2026-08-12,Oil,ml,12541.0
2026-08-12,Vegetables,g,19334.0
2026-08-12,Egg,g,3323.9
2026-08-12,Cheese,g,6468.4
2026-08-12,Flour,g,17965.7
2026-08-13,Rice,g,29749.0
2026-08-13,Chicken,g,31762.0
2026-08-13,Spices,g,3120.4
2026-08-13,Oil,ml,10195.4
2026-08-13,Vegetables,g,18405.6
2026-08-13,Egg,g,2969.4
2026-08-13,Cheese,g,7205.5
2026-08-13,Flour,g,18742.4
2026-08-14,Rice,g,46900.4
2026-08-14,Chicken,g,49909.4
2026-08-14,Spices,g,5026.4
2026-08-14,Oil,ml,15671.3
2026-08-14,Vegetables,g,25576.7
2026-08-14,Egg,g,3509.6
2026-08-14,Cheese,g,9900.6
2026-08-14,Flour,g,25451.0
2026-08-15,Rice,g,61602.4
2026-08-15,Chicken,g,71540.1
2026-08-15,Spices,g,6321.9
2026-08-15,Oil,ml,19724.4
2026-08-15,Vegetables,g,34535.5
2026-08-15,Egg,g,4840.1
2026-08-15,Cheese,g,12768.1
2026-08-15,Flour,g,34388.6
2026-08-16,Rice,g,48113.3
2026-08-16,Chicken,g,55054.2
2026-08-16,Spices,g,5006.4
2026-08-16,Oil,ml,15003.7
2026-08-16,Vegetables,g,26182.2
2026-08-16,Egg,g,3382.9
2026-08-16,Cheese,g,10672.0
2026-08-16,Flour,g,25220.3
2026-08-17,Rice,g,28559.8
2026-08-17,Chicken,g,31650.1
2026-08-17,Spices,g,2926.5
2026-08-17,Oil,ml,8500.4
2026-08-17,Vegetables,g,15105.3
2026-08-17,Egg,g,2021.8
2026-08-17,Cheese,g,4927.3
2026-08-17,Flour,g,13053.6
2026-08-18,Rice,g,25052.3
2026-08-18,Chicken,g,28534.4
2026-08-18,Spices,g,2920.7
2026-08-18,Oil,ml,9209.0
2026-08-18,Vegetables,g,16599.0
2026-08-18,Egg,g,2371.2
2026-08-18,Cheese,g,6040.3
2026-08-18,Flour,g,17251.2
2026-08-19,Rice,g,34769.4
2026-08-19,Chicken,g,36702.3
2026-08-19,Spices,g,3533.4
2026-08-19,Oil,ml,10163.5
2026-08-19,Vegetables,g,18450.6
2026-08-19,Egg,g,2552.9
2026-08-19,Cheese,g,6491.0
2026-08-19,Flour,g,17641.7
2026-08-20,Rice,g,36005.7
2026-08-20,Chicken,g,41124.0
2026-08-20,Spices,g,3833.5
2026-08-20,Oil,ml,11288.9
2026-08-20,Vegetables,g,18914.2
2026-08-20,Egg,g,2105.9
2026-08-20,Cheese,g,6815.8
2026-08-20,Flour,g,18491.3
2026-08-21,Rice,g,38779.0
2026-08-21,Chicken,g,45695.9
2026-08-21,Spices,g,4132.7
2026-08-21,Oil,ml,12723.1
2026-08-21,Vegetables,g,21928.5
2026-08-21,Egg,g,2652.0
2026-08-21,Cheese,g,8860.3
2026-08-21,Flour,g,22583.7
2026-08-22,Rice,g,44105.5
2026-08-22,Chicken,g,54784.7
2026-08-22,Spices,g,4883.3
2026-08-22,Oil,ml,15511.1
2026-08-22,Vegetables,g,24255.8
2026-08-22,Egg,g,2603.5
2026-08-22,Cheese,g,9402.5
2026-08-22,Flour,g,25869.2
2026-08-23,Rice,g,42039.6
2026-08-23,Chicken,g,52257.4
2026-08-23,Spices,g,4552.5
2026-08-23,Oil,ml,14523.1
2026-08-23,Vegetables,g,23670.6
2026-08-23,Egg,g,2923.7
2026-08-23,Cheese,g,10263.9
2026-08-23,Flour,g,25485.5
2026-08-24,Rice,g,34472.4
2026-08-24,Chicken,g,30775.7
2026-08-24,Spices,g,3047.1
2026-08-24,Oil,ml,8889.6
2026-08-24,Vegetables,g,18682.4
2026-08-24,Egg,g,3011.1
2026-08-24,Cheese,g,5928.3
2026-08-24,Flour,g,15491.1
2026-08-25,Rice,g,36246.3
2026-08-25,Chicken,g,35710.4
2026-08-25,Spices,g,3383.1
2026-08-25,Oil,ml,10174.4
2026-08-25,Vegetables,g,21185.0
2026-08-25,Egg,g,3440.6
2026-08-25,Cheese,g,7511.6
2026-08-25,Flour,g,19514.7
2026-08-26,Rice,g,45209.4
2026-08-26,Chicken,g,44066.4
2026-08-26,Spices,g,4376.2
2026-08-26,Oil,ml,13550.0
2026-08-26,Vegetables,g,24840.7
2026-08-26,Egg,g,4629.7
2026-08-26,Cheese,g,6738.9
2026-08-26,Flour,g,19334.9
2026-08-27,Rice,g,39161.2
2026-08-27,Chicken,g,42841.2
2026-08-27,Spices,g,4297.2
2026-08-27,Oil,ml,12908.6
2026-08-27,Vegetables,g,21207.1
2026-08-27,Egg,g,3145.7
2026-08-27,Cheese,g,7150.1
2026-08-27,Flour,g,18881.8
2026-08-28,Rice,g,41352.8
2026-08-28,Chicken,g,46594.1
2026-08-28,Spices,g,4205.5
2026-08-28,Oil,ml,13290.9
2026-08-28,Vegetables,g,23403.8
2026-08-28,Egg,g,3446.9
2026-08-28,Cheese,g,9322.9
2026-08-28,Flour,g,23659.8
2026-08-29,Rice,g,43471.5
2026-08-29,Chicken,g,48446.9
2026-08-29,Spices,g,4645.9
2026-08-29,Oil,ml,14459.5
2026-08-29,Vegetables,g,25397.3
2026-08-29,Egg,g,3796.6
2026-08-29,Cheese,g,9763.6
2026-08-29,Flour,g,24711.9
2026-08-30,Rice,g,38315.5
2026-08-30,Chicken,g,43949.0
2026-08-30,Spices,g,3885.7
2026-08-30,Oil,ml,12294.9
2026-08-30,Vegetables,g,23123.2
2026-08-30,Egg,g,2651.6
2026-08-30,Cheese,g,10499.1
2026-08-30,Flour,g,26305.0
2026-08-31,Rice,g,31226.4
2026-08-31,Chicken,g,30289.7
2026-08-31,Spices,g,3098.3
2026-08-31,Oil,ml,9364.6
2026-08-31,Vegetables,g,17688.4
2026-08-31,Egg,g,2876.2
2026-08-31,Cheese,g,5609.9
2026-08-31,Flour,g,15604.6
